task id session trial condition trialxcondition RT accuracy liking_ratings rounds
pavlovian_learning 09 one 7 CSplus 4 0.322825 1 66.101695 1
pavlovian_learning 09 one 8 CSplus 5 0.358367 1 66.101695 2
pavlovian_learning 09 one 9 CSplus 6 0.474363 1 66.101695 3
pavlovian_learning 09 one 10 CSminus 4 0.300388 1 78.813559 1
pavlovian_learning 09 one 11 CSminus 5 0.466616 1 78.813559 2
pavlovian_learning 09 one 12 CSminus 6 0.295761 1 78.813559 3
pavlovian_learning 09 one 13 CSplus 7 0.279728 1 66.101695 1
pavlovian_learning 09 one 14 CSplus 8 0.464030 1 66.101695 2
pavlovian_learning 09 one 15 CSplus 9 0.489676 1 66.101695 3
pavlovian_learning 09 one 16 CSminus 7 0.309017 1 78.813559 1
pavlovian_learning 09 one 17 CSminus 8 0.486853 1 78.813559 2
pavlovian_learning 09 one 18 CSminus 9 0.268477 1 78.813559 3
pavlovian_learning 09 one 19 CSplus 10 0.288047 1 66.101695 1
pavlovian_learning 09 one 20 CSplus 11 0.405874 1 66.101695 2
pavlovian_learning 09 one 21 CSplus 12 0.337650 1 66.101695 3
pavlovian_learning 09 one 22 CSminus 10 0.288889 1 78.813559 1
pavlovian_learning 09 one 23 CSminus 11 0.291660 1 78.813559 2
pavlovian_learning 09 one 24 CSminus 12 0.285577 1 78.813559 3
pavlovian_learning 09 one 25 CSplus 13 0.424454 1 66.101695 1
pavlovian_learning 09 one 26 CSplus 14 0.389304 1 66.101695 2
pavlovian_learning 09 one 27 CSplus 15 0.441007 1 66.101695 3
pavlovian_learning 09 one 28 CSminus 13 0.309854 1 78.813559 1
pavlovian_learning 09 one 29 CSminus 14 0.351654 1 78.813559 2
pavlovian_learning 09 one 30 CSminus 15 0.273535 1 78.813559 3
pavlovian_learning 09 one 31 CSplus 16 0.748114 1 66.101695 1
pavlovian_learning 09 one 32 CSplus 17 0.324221 1 66.101695 2
pavlovian_learning 09 one 33 CSplus 18 0.378261 1 66.101695 3
pavlovian_learning 09 one 34 CSminus 16 0.380791 1 78.813559 1
pavlovian_learning 09 one 35 CSminus 17 0.375304 1 78.813559 2
pavlovian_learning 09 one 36 CSminus 18 0.240294 1 78.813559 3
pavlovian_learning 09 one 37 CSplus 19 0.415985 1 66.101695 1
pavlovian_learning 09 one 38 CSplus 20 0.269882 1 66.101695 2
pavlovian_learning 09 one 39 CSplus 21 0.277123 1 66.101695 3
pavlovian_learning 09 one 40 CSminus 19 0.370493 1 78.813559 1
pavlovian_learning 09 one 41 CSminus 20 0.427298 1 78.813559 2
pavlovian_learning 09 one 42 CSminus 21 0.579497 1 78.813559 3
pavlovian_learning 09 one 43 CSplus 22 0.298574 1 66.101695 1
pavlovian_learning 09 one 44 CSplus 23 0.547856 1 66.101695 2
pavlovian_learning 09 one 45 CSplus 24 0.280409 1 66.101695 3
pavlovian_learning 09 one 46 CSminus 22 0.170866 1 78.813559 1
pavlovian_learning 09 one 47 CSminus 23 0.122772 1 78.813559 2
pavlovian_learning 09 one 48 CSminus 24 0.293010 1 78.813559 3
pavlovian_learning 09 one 49 CSplus 25 0.358226 1 66.101695 1
pavlovian_learning 09 one 50 CSplus 26 0.282905 1 66.101695 2
pavlovian_learning 09 one 51 CSplus 27 0.344789 1 66.101695 3
pavlovian_learning 09 one 52 CSminus 25 0.286463 1 78.813559 1
pavlovian_learning 09 one 53 CSminus 26 0.428191 1 78.813559 2
pavlovian_learning 09 one 54 CSminus 27 0.251920 1 78.813559 3
pavlovian_learning 09 one 55 CSplus 28 0.289430 1 66.101695 1
pavlovian_learning 09 one 56 CSplus 29 0.349266 1 66.101695 2
pavlovian_learning 09 one 57 CSplus 30 0.272105 1 66.101695 3
pavlovian_learning 09 one 58 CSminus 28 0.006367 1 78.813559 1
pavlovian_learning 09 one 59 CSminus 29 0.288301 1 78.813559 2
pavlovian_learning 09 one 60 CSminus 30 0.268584 1 78.813559 3
pavlovian_learning 09 one 61 CSplus 31 0.379760 1 66.101695 1
pavlovian_learning 09 one 62 CSplus 32 0.321418 1 66.101695 2
pavlovian_learning 09 one 63 CSplus 33 0.536244 1 66.101695 3
pavlovian_learning 09 one 64 CSminus 31 0.328264 1 78.813559 1
pavlovian_learning 09 one 65 CSminus 32 0.304978 1 78.813559 2
pavlovian_learning 09 one 66 CSminus 33 0.347020 1 78.813559 3
pavlovian_learning 09 one 67 CSplus 34 0.263099 1 66.101695 1
pavlovian_learning 09 one 68 CSplus 35 0.387264 1 66.101695 2
pavlovian_learning 09 one 69 CSplus 36 0.310631 1 66.101695 3
pavlovian_learning 09 one 70 CSminus 34 0.306077 1 78.813559 1
pavlovian_learning 09 one 71 CSminus 35 0.276902 1 78.813559 2
pavlovian_learning 09 one 72 CSminus 36 0.237469 1 78.813559 3
pavlovian_learning 09 one 73 CSplus 37 0.339140 1 66.101695 1
pavlovian_learning 09 one 74 CSplus 38 0.286940 1 66.101695 2
pavlovian_learning 09 one 75 CSplus 39 0.402902 1 66.101695 3
pavlovian_learning 09 one 76 CSminus 37 0.307086 1 78.813559 1
pavlovian_learning 09 one 77 CSminus 38 0.449290 1 78.813559 2
pavlovian_learning 09 one 78 CSminus 39 0.316922 1 78.813559 3
pavlovian_learning 09 one 79 CSplus 40 0.289373 1 66.101695 1
pavlovian_learning 09 one 80 CSplus 41 0.331289 1 66.101695 2
pavlovian_learning 09 one 81 CSplus 42 0.289596 1 66.101695 3
pavlovian_learning 09 one 82 CSminus 40 0.271106 1 78.813559 1
pavlovian_learning 09 one 83 CSminus 41 0.288218 1 78.813559 2
pavlovian_learning 09 one 84 CSminus 42 0.240042 1 78.813559 3
pavlovian_learning 09 one 85 CSplus 43 0.283326 1 66.101695 1
pavlovian_learning 09 one 86 CSplus 44 0.253149 1 66.101695 2
pavlovian_learning 09 one 87 CSplus 45 0.329998 1 66.101695 3
pavlovian_learning 09 one 88 CSminus 43 0.882701 1 78.813559 1
pavlovian_learning 09 one 89 CSminus 44 0.454226 1 78.813559 2
pavlovian_learning 09 one 90 CSminus 45 0.250904 1 78.813559 3
pavlovian_learning 09 one 91 CSplus 46 0.317822 1 66.101695 1
pavlovian_learning 09 one 92 CSplus 47 0.349015 1 66.101695 2
pavlovian_learning 09 one 93 CSplus 48 0.310614 1 66.101695 3
pavlovian_learning 09 one 94 CSminus 46 0.390630 1 78.813559 1
pavlovian_learning 09 one 95 CSminus 47 0.254416 1 78.813559 2
pavlovian_learning 09 one 96 CSminus 48 0.349749 1 78.813559 3
pavlovian_learning 09 one 97 CSplus 49 0.298539 1 66.101695 1
pavlovian_learning 09 one 98 CSplus 50 0.346919 1 66.101695 2
pavlovian_learning 09 one 99 CSplus 51 0.379620 1 66.101695 3
pavlovian_learning 09 one 100 CSminus 49 0.313370 1 78.813559 1
pavlovian_learning 09 one 101 CSminus 50 0.318538 1 78.813559 2
pavlovian_learning 09 one 102 CSminus 51 0.219302 1 78.813559 3
pavlovian_learning 09 one 103 CSplus 52 0.307687 1 66.101695 1
pavlovian_learning 09 one 104 CSplus 53 0.314409 1 66.101695 2
pavlovian_learning 09 one 105 CSplus 54 0.314267 1 66.101695 3
pavlovian_learning 09 one 106 CSminus 52 0.418221 1 78.813559 1
pavlovian_learning 09 one 107 CSminus 53 0.259757 1 78.813559 2
pavlovian_learning 09 one 108 CSminus 54 0.298973 1 78.813559 3
pavlovian_learning 09 one 109 Baseline 0 NaN NaN 28.813559 NaN
pavlovian_learning 10 one 1 CSplus 1 0.458038 1 36.440678 1
pavlovian_learning 10 one 2 CSplus 2 0.348163 1 36.440678 2
pavlovian_learning 10 one 3 CSplus 3 0.305674 1 36.440678 3
pavlovian_learning 10 one 4 CSminus 1 0.323737 1 68.644068 1
pavlovian_learning 10 one 5 CSminus 2 0.290483 1 68.644068 2
pavlovian_learning 10 one 6 CSminus 3 0.289109 1 68.644068 3
pavlovian_learning 10 one 7 CSplus 4 0.326971 1 36.440678 1
pavlovian_learning 10 one 8 CSplus 5 0.296596 1 36.440678 2
pavlovian_learning 10 one 9 CSplus 6 0.291199 1 36.440678 3
pavlovian_learning 10 one 10 CSminus 4 0.422341 1 68.644068 1
pavlovian_learning 10 one 11 CSminus 5 0.284394 1 68.644068 2
pavlovian_learning 10 one 12 CSminus 6 0.339057 1 68.644068 3
pavlovian_learning 10 one 13 CSplus 7 0.293632 1 36.440678 1
pavlovian_learning 10 one 14 CSplus 8 0.333072 1 36.440678 2
pavlovian_learning 10 one 15 CSplus 9 0.341347 1 36.440678 3
pavlovian_learning 10 one 16 CSminus 7 0.286514 1 68.644068 1
pavlovian_learning 10 one 17 CSminus 8 0.285473 1 68.644068 2
pavlovian_learning 10 one 18 CSminus 9 0.295688 1 68.644068 3
pavlovian_learning 10 one 19 CSplus 10 0.323101 1 36.440678 1
pavlovian_learning 10 one 20 CSplus 11 0.309384 1 36.440678 2
pavlovian_learning 10 one 21 CSplus 12 0.391625 1 36.440678 3
pavlovian_learning 10 one 22 CSminus 10 0.342344 1 68.644068 1
pavlovian_learning 10 one 23 CSminus 11 0.293282 1 68.644068 2
pavlovian_learning 10 one 24 CSminus 12 0.288694 1 68.644068 3
pavlovian_learning 10 one 25 CSplus 13 0.315095 1 36.440678 1
pavlovian_learning 10 one 26 CSplus 14 0.290622 1 36.440678 2
pavlovian_learning 10 one 27 CSplus 15 0.304388 1 36.440678 3
pavlovian_learning 10 one 28 CSminus 13 0.398182 1 68.644068 1
pavlovian_learning 10 one 29 CSminus 14 0.280227 1 68.644068 2
pavlovian_learning 10 one 30 CSminus 15 0.250645 1 68.644068 3
pavlovian_learning 10 one 31 CSplus 16 0.131344 1 36.440678 1
pavlovian_learning 10 one 32 CSplus 17 0.331722 1 36.440678 2
pavlovian_learning 10 one 33 CSplus 18 0.275497 1 36.440678 3
pavlovian_learning 10 one 34 CSminus 16 0.339630 1 68.644068 1
pavlovian_learning 10 one 35 CSminus 17 0.296691 1 68.644068 2
pavlovian_learning 10 one 36 CSminus 18 0.267697 1 68.644068 3
pavlovian_learning 10 one 37 CSplus 19 0.288953 1 36.440678 1
pavlovian_learning 10 one 38 CSplus 20 0.299147 1 36.440678 2
pavlovian_learning 10 one 39 CSplus 21 0.275908 1 36.440678 3
pavlovian_learning 10 one 40 CSminus 19 0.115218 1 68.644068 1
pavlovian_learning 10 one 41 CSminus 20 0.246452 1 68.644068 2
pavlovian_learning 10 one 42 CSminus 21 0.246362 1 68.644068 3
pavlovian_learning 10 one 43 CSplus 22 0.412756 1 36.440678 1
pavlovian_learning 10 one 44 CSplus 23 0.359973 1 36.440678 2
pavlovian_learning 10 one 45 CSplus 24 0.289523 1 36.440678 3
pavlovian_learning 10 one 46 CSminus 22 0.262886 1 68.644068 1
pavlovian_learning 10 one 47 CSminus 23 0.254124 1 68.644068 2
pavlovian_learning 10 one 48 CSminus 24 0.275073 1 68.644068 3
pavlovian_learning 10 one 49 CSplus 25 0.284306 1 36.440678 1
pavlovian_learning 10 one 50 CSplus 26 0.313016 1 36.440678 2
pavlovian_learning 10 one 51 CSplus 27 0.294835 1 36.440678 3
pavlovian_learning 10 one 52 CSminus 25 0.283614 1 68.644068 1
pavlovian_learning 10 one 53 CSminus 26 0.260730 1 68.644068 2
pavlovian_learning 10 one 54 CSminus 27 0.337154 1 68.644068 3
pavlovian_learning 10 one 55 CSplus 28 0.274402 1 36.440678 1
pavlovian_learning 10 one 56 CSplus 29 0.285160 1 36.440678 2
pavlovian_learning 10 one 57 CSplus 30 0.426198 1 36.440678 3
pavlovian_learning 10 one 58 CSminus 28 0.265102 1 68.644068 1
pavlovian_learning 10 one 59 CSminus 29 0.302509 1 68.644068 2
pavlovian_learning 10 one 60 CSminus 30 0.268656 1 68.644068 3
pavlovian_learning 10 one 61 CSplus 31 0.328546 1 36.440678 1
pavlovian_learning 10 one 62 CSplus 32 0.341109 1 36.440678 2
pavlovian_learning 10 one 63 CSplus 33 0.442679 1 36.440678 3
pavlovian_learning 10 one 64 CSminus 31 0.313044 1 68.644068 1
pavlovian_learning 10 one 65 CSminus 32 0.281381 1 68.644068 2
pavlovian_learning 10 one 66 CSminus 33 0.273107 1 68.644068 3
pavlovian_learning 10 one 67 CSplus 34 0.339912 1 36.440678 1
pavlovian_learning 10 one 68 CSplus 35 0.280405 1 36.440678 2
pavlovian_learning 10 one 69 CSplus 36 0.342600 1 36.440678 3
pavlovian_learning 10 one 70 CSminus 34 0.253440 1 68.644068 1
pavlovian_learning 10 one 71 CSminus 35 0.251188 1 68.644068 2
pavlovian_learning 10 one 72 CSminus 36 0.275443 1 68.644068 3
pavlovian_learning 10 one 73 CSplus 37 0.146651 1 36.440678 1
pavlovian_learning 10 one 74 CSplus 38 0.234905 1 36.440678 2
pavlovian_learning 10 one 75 CSplus 39 0.292221 1 36.440678 3
pavlovian_learning 10 one 76 CSminus 37 0.260338 1 68.644068 1
pavlovian_learning 10 one 77 CSminus 38 0.285977 1 68.644068 2
pavlovian_learning 10 one 78 CSminus 39 0.249516 1 68.644068 3
pavlovian_learning 10 one 79 CSplus 40 0.306952 1 36.440678 1
pavlovian_learning 10 one 80 CSplus 41 0.397707 1 36.440678 2
pavlovian_learning 10 one 81 CSplus 42 0.264873 1 36.440678 3
pavlovian_learning 10 one 82 CSminus 40 0.274487 1 68.644068 1
pavlovian_learning 10 one 83 CSminus 41 0.277806 1 68.644068 2
pavlovian_learning 10 one 84 CSminus 42 0.278346 1 68.644068 3
pavlovian_learning 10 one 85 CSplus 43 0.324180 1 36.440678 1
pavlovian_learning 10 one 86 CSplus 44 0.324681 1 36.440678 2
pavlovian_learning 10 one 87 CSplus 45 0.278069 1 36.440678 3
pavlovian_learning 10 one 88 CSminus 43 0.338473 1 68.644068 1
pavlovian_learning 10 one 89 CSminus 44 0.248110 1 68.644068 2
pavlovian_learning 10 one 90 CSminus 45 0.281556 1 68.644068 3
pavlovian_learning 10 one 91 CSplus 46 0.293739 1 36.440678 1
pavlovian_learning 10 one 92 CSplus 47 0.301919 1 36.440678 2
pavlovian_learning 10 one 93 CSplus 48 0.267046 1 36.440678 3
pavlovian_learning 10 one 94 CSminus 46 0.278737 1 68.644068 1
pavlovian_learning 10 one 95 CSminus 47 0.334304 1 68.644068 2
pavlovian_learning 10 one 96 CSminus 48 0.323099 1 68.644068 3
pavlovian_learning 10 one 97 CSplus 49 0.296687 1 36.440678 1
pavlovian_learning 10 one 98 CSplus 50 0.352016 1 36.440678 2
pavlovian_learning 10 one 99 CSplus 51 0.403341 1 36.440678 3
pavlovian_learning 10 one 100 CSminus 49 0.266852 1 68.644068 1
pavlovian_learning 10 one 101 CSminus 50 0.263016 1 68.644068 2
pavlovian_learning 10 one 102 CSminus 51 0.342320 1 68.644068 3
pavlovian_learning 10 one 103 CSplus 52 0.296668 1 36.440678 1
pavlovian_learning 10 one 104 CSplus 53 0.294121 1 36.440678 2
pavlovian_learning 10 one 105 CSplus 54 0.268691 1 36.440678 3
pavlovian_learning 10 one 106 CSminus 52 0.251451 1 68.644068 1
pavlovian_learning 10 one 107 CSminus 53 0.327238 1 68.644068 2
pavlovian_learning 10 one 108 CSminus 54 0.279072 1 68.644068 3
pavlovian_learning 10 one 109 Baseline 0 NaN NaN 50.000000 NaN
pavlovian_learning 11 one 1 CSplus 1 0.377740 1 63.559322 1
pavlovian_learning 11 one 2 CSplus 2 0.389342 1 63.559322 2
pavlovian_learning 11 one 3 CSplus 3 0.323840 1 63.559322 3
pavlovian_learning 11 one 4 CSminus 1 0.333168 1 35.593220 1
pavlovian_learning 11 one 5 CSminus 2 0.397858 1 35.593220 2
pavlovian_learning 11 one 6 CSminus 3 0.352586 1 35.593220 3
pavlovian_learning 11 one 7 CSplus 4 0.418039 1 63.559322 1
pavlovian_learning 11 one 8 CSplus 5 0.277234 1 63.559322 2
pavlovian_learning 11 one 9 CSplus 6 0.329888 1 63.559322 3
pavlovian_learning 11 one 10 CSminus 4 0.364397 1 35.593220 1
pavlovian_learning 11 one 11 CSminus 5 0.291196 1 35.593220 2
pavlovian_learning 11 one 12 CSminus 6 0.289214 1 35.593220 3
pavlovian_learning 11 one 13 CSplus 7 0.373995 1 63.559322 1
pavlovian_learning 11 one 14 CSplus 8 0.374277 1 63.559322 2
pavlovian_learning 11 one 15 CSplus 9 0.257317 1 63.559322 3
pavlovian_learning 11 one 16 CSminus 7 0.327557 1 35.593220 1
pavlovian_learning 11 one 17 CSminus 8 0.272645 1 35.593220 2
pavlovian_learning 11 one 18 CSminus 9 0.276899 1 35.593220 3
pavlovian_learning 11 one 19 CSplus 10 0.353924 1 63.559322 1
pavlovian_learning 11 one 20 CSplus 11 0.318663 1 63.559322 2
pavlovian_learning 11 one 21 CSplus 12 0.357964 1 63.559322 3
pavlovian_learning 11 one 22 CSminus 10 0.342075 1 35.593220 1
pavlovian_learning 11 one 23 CSminus 11 0.343932 1 35.593220 2
pavlovian_learning 11 one 24 CSminus 12 0.327052 1 35.593220 3
pavlovian_learning 11 one 25 CSplus 13 0.340594 1 63.559322 1
pavlovian_learning 11 one 26 CSplus 14 0.290491 1 63.559322 2
pavlovian_learning 11 one 27 CSplus 15 0.319492 1 63.559322 3
pavlovian_learning 11 one 28 CSminus 13 0.450443 1 35.593220 1
pavlovian_learning 11 one 29 CSminus 14 0.637904 1 35.593220 2
pavlovian_learning 11 one 30 CSminus 15 0.294051 1 35.593220 3
pavlovian_learning 11 one 31 CSplus 16 0.461487 1 63.559322 1
pavlovian_learning 11 one 32 CSplus 17 0.317841 1 63.559322 2
pavlovian_learning 11 one 33 CSplus 18 0.287380 1 63.559322 3
pavlovian_learning 11 one 34 CSminus 16 0.349334 1 35.593220 1
pavlovian_learning 11 one 35 CSminus 17 0.321857 1 35.593220 2
pavlovian_learning 11 one 36 CSminus 18 0.403059 1 35.593220 3
pavlovian_learning 11 one 37 CSplus 19 0.347747 1 63.559322 1
pavlovian_learning 11 one 38 CSplus 20 0.300076 1 63.559322 2
pavlovian_learning 11 one 39 CSplus 21 0.394516 1 63.559322 3
pavlovian_learning 11 one 40 CSminus 19 0.383455 1 35.593220 1
pavlovian_learning 11 one 41 CSminus 20 0.294737 1 35.593220 2
pavlovian_learning 11 one 42 CSminus 21 0.420536 1 35.593220 3
pavlovian_learning 11 one 43 CSplus 22 0.400793 1 63.559322 1
pavlovian_learning 11 one 44 CSplus 23 0.298302 1 63.559322 2
pavlovian_learning 11 one 45 CSplus 24 0.299893 1 63.559322 3
pavlovian_learning 11 one 46 CSminus 22 0.336222 1 35.593220 1
pavlovian_learning 11 one 47 CSminus 23 0.443150 1 35.593220 2
pavlovian_learning 11 one 48 CSminus 24 0.378059 1 35.593220 3
pavlovian_learning 11 one 49 CSplus 25 0.346294 1 63.559322 1
pavlovian_learning 11 one 50 CSplus 26 0.438904 1 63.559322 2
pavlovian_learning 11 one 51 CSplus 27 1.000000 0 63.559322 3
pavlovian_learning 11 one 52 CSminus 25 0.341948 1 35.593220 1
pavlovian_learning 11 one 53 CSminus 26 0.304333 1 35.593220 2
pavlovian_learning 11 one 54 CSminus 27 0.354394 1 35.593220 3
pavlovian_learning 11 one 55 CSplus 28 0.354274 1 63.559322 1
pavlovian_learning 11 one 56 CSplus 29 0.357524 1 63.559322 2
pavlovian_learning 11 one 57 CSplus 30 0.349414 1 63.559322 3
pavlovian_learning 11 one 58 CSminus 28 0.329453 1 35.593220 1
pavlovian_learning 11 one 59 CSminus 29 0.357789 1 35.593220 2
pavlovian_learning 11 one 60 CSminus 30 0.381395 1 35.593220 3
pavlovian_learning 11 one 61 CSplus 31 0.389228 1 63.559322 1
pavlovian_learning 11 one 62 CSplus 32 0.633230 1 63.559322 2
pavlovian_learning 11 one 63 CSplus 33 0.540672 1 63.559322 3
pavlovian_learning 11 one 64 CSminus 31 0.316145 1 35.593220 1
pavlovian_learning 11 one 65 CSminus 32 0.298610 1 35.593220 2
pavlovian_learning 11 one 66 CSminus 33 0.409782 1 35.593220 3
pavlovian_learning 11 one 67 CSplus 34 0.289307 1 63.559322 1
pavlovian_learning 11 one 68 CSplus 35 0.337874 1 63.559322 2
pavlovian_learning 11 one 69 CSplus 36 0.290150 1 63.559322 3
pavlovian_learning 11 one 70 CSminus 34 0.372695 1 35.593220 1
pavlovian_learning 11 one 71 CSminus 35 0.359988 1 35.593220 2
pavlovian_learning 11 one 72 CSminus 36 0.339120 1 35.593220 3
pavlovian_learning 11 one 73 CSplus 37 0.445258 1 63.559322 1
pavlovian_learning 11 one 74 CSplus 38 1.000000 0 63.559322 2
pavlovian_learning 11 one 75 CSplus 39 0.339292 1 63.559322 3
pavlovian_learning 11 one 76 CSminus 37 0.538329 1 35.593220 1
pavlovian_learning 11 one 77 CSminus 38 0.558929 1 35.593220 2
pavlovian_learning 11 one 78 CSminus 39 0.391310 1 35.593220 3
pavlovian_learning 11 one 79 CSplus 40 0.336313 1 63.559322 1
pavlovian_learning 11 one 80 CSplus 41 0.325613 1 63.559322 2
pavlovian_learning 11 one 81 CSplus 42 0.990783 1 63.559322 3
pavlovian_learning 11 one 82 CSminus 40 0.327389 1 35.593220 1
pavlovian_learning 11 one 83 CSminus 41 0.732113 1 35.593220 2
pavlovian_learning 11 one 84 CSminus 42 0.406108 1 35.593220 3
pavlovian_learning 11 one 85 CSplus 43 0.380636 1 63.559322 1
pavlovian_learning 11 one 86 CSplus 44 0.336380 1 63.559322 2
pavlovian_learning 11 one 87 CSplus 45 0.349248 1 63.559322 3
pavlovian_learning 11 one 88 CSminus 43 0.441165 1 35.593220 1
pavlovian_learning 11 one 89 CSminus 44 0.423794 1 35.593220 2
pavlovian_learning 11 one 90 CSminus 45 0.454158 1 35.593220 3
pavlovian_learning 11 one 91 CSplus 46 0.447224 1 63.559322 1
pavlovian_learning 11 one 92 CSplus 47 0.296424 1 63.559322 2
pavlovian_learning 11 one 93 CSplus 48 0.334219 1 63.559322 3
pavlovian_learning 11 one 94 CSminus 46 0.368829 1 35.593220 1
pavlovian_learning 11 one 95 CSminus 47 0.445886 1 35.593220 2
pavlovian_learning 11 one 96 CSminus 48 0.840515 1 35.593220 3
pavlovian_learning 11 one 97 CSplus 49 0.359468 1 63.559322 1
pavlovian_learning 11 one 98 CSplus 50 0.287373 1 63.559322 2
pavlovian_learning 11 one 99 CSplus 51 0.783628 1 63.559322 3
pavlovian_learning 11 one 100 CSminus 49 0.348667 1 35.593220 1
pavlovian_learning 11 one 101 CSminus 50 0.327783 1 35.593220 2
pavlovian_learning 11 one 102 CSminus 51 0.307635 1 35.593220 3
pavlovian_learning 11 one 103 CSplus 52 0.313943 1 63.559322 1
pavlovian_learning 11 one 104 CSplus 53 0.296854 1 63.559322 2
pavlovian_learning 11 one 105 CSplus 54 0.414064 1 63.559322 3
pavlovian_learning 11 one 106 CSminus 52 0.315167 1 35.593220 1
pavlovian_learning 11 one 107 CSminus 53 0.290508 1 35.593220 2
pavlovian_learning 11 one 108 CSminus 54 0.265700 1 35.593220 3
pavlovian_learning 11 one 109 Baseline 0 NaN NaN 60.169492 NaN
pavlovian_learning 12 one 1 CSplus 1 0.519625 1 86.440678 1
pavlovian_learning 12 one 2 CSplus 2 0.385616 1 86.440678 2
pavlovian_learning 12 one 3 CSplus 3 0.377456 1 86.440678 3
pavlovian_learning 12 one 4 CSminus 1 0.387913 1 25.423729 1
pavlovian_learning 12 one 5 CSminus 2 0.478295 1 25.423729 2
pavlovian_learning 12 one 6 CSminus 3 0.324587 1 25.423729 3
pavlovian_learning 12 one 7 CSplus 4 0.384426 1 86.440678 1
pavlovian_learning 12 one 8 CSplus 5 0.363338 1 86.440678 2
pavlovian_learning 12 one 9 CSplus 6 0.347731 1 86.440678 3
pavlovian_learning 12 one 10 CSminus 4 0.379914 1 25.423729 1
pavlovian_learning 12 one 11 CSminus 5 0.285292 1 25.423729 2
pavlovian_learning 12 one 12 CSminus 6 0.436433 1 25.423729 3
pavlovian_learning 12 one 13 CSplus 7 0.219765 1 86.440678 1
pavlovian_learning 12 one 14 CSplus 8 0.314752 1 86.440678 2
pavlovian_learning 12 one 15 CSplus 9 0.279002 1 86.440678 3
pavlovian_learning 12 one 16 CSminus 7 0.358809 1 25.423729 1
pavlovian_learning 12 one 17 CSminus 8 0.413206 1 25.423729 2
pavlovian_learning 12 one 18 CSminus 9 0.340995 1 25.423729 3
pavlovian_learning 12 one 19 CSplus 10 0.380592 1 86.440678 1
pavlovian_learning 12 one 20 CSplus 11 0.421020 1 86.440678 2
pavlovian_learning 12 one 21 CSplus 12 0.385490 1 86.440678 3
pavlovian_learning 12 one 22 CSminus 10 0.307712 1 25.423729 1
pavlovian_learning 12 one 23 CSminus 11 0.319133 1 25.423729 2
pavlovian_learning 12 one 24 CSminus 12 0.513631 1 25.423729 3
pavlovian_learning 12 one 25 CSplus 13 0.333781 1 86.440678 1
pavlovian_learning 12 one 26 CSplus 14 0.346290 1 86.440678 2
pavlovian_learning 12 one 27 CSplus 15 0.402381 1 86.440678 3
pavlovian_learning 12 one 28 CSminus 13 0.429655 1 25.423729 1
pavlovian_learning 12 one 29 CSminus 14 0.409297 1 25.423729 2
pavlovian_learning 12 one 30 CSminus 15 0.308487 1 25.423729 3
pavlovian_learning 12 one 31 CSplus 16 0.336602 1 86.440678 1
pavlovian_learning 12 one 32 CSplus 17 0.421481 1 86.440678 2
pavlovian_learning 12 one 33 CSplus 18 0.233193 1 86.440678 3
pavlovian_learning 12 one 34 CSminus 16 0.538176 1 25.423729 1
pavlovian_learning 12 one 35 CSminus 17 0.472831 1 25.423729 2
pavlovian_learning 12 one 36 CSminus 18 0.453773 1 25.423729 3
pavlovian_learning 12 one 37 CSplus 19 0.298763 1 86.440678 1
pavlovian_learning 12 one 38 CSplus 20 0.360323 1 86.440678 2
pavlovian_learning 12 one 39 CSplus 21 0.312818 1 86.440678 3
pavlovian_learning 12 one 40 CSminus 19 0.307325 1 25.423729 1
pavlovian_learning 12 one 41 CSminus 20 0.353303 1 25.423729 2
pavlovian_learning 12 one 42 CSminus 21 0.157756 1 25.423729 3
pavlovian_learning 12 one 43 CSplus 22 0.399184 1 86.440678 1
pavlovian_learning 12 one 44 CSplus 23 0.314261 1 86.440678 2
pavlovian_learning 12 one 45 CSplus 24 0.388901 1 86.440678 3
pavlovian_learning 12 one 46 CSminus 22 0.452004 1 25.423729 1
pavlovian_learning 12 one 47 CSminus 23 0.400383 1 25.423729 2
pavlovian_learning 12 one 48 CSminus 24 0.297730 1 25.423729 3
pavlovian_learning 12 one 49 CSplus 25 0.326221 1 86.440678 1
pavlovian_learning 12 one 50 CSplus 26 0.478396 1 86.440678 2
pavlovian_learning 12 one 51 CSplus 27 0.347020 1 86.440678 3
pavlovian_learning 12 one 52 CSminus 25 0.390499 1 25.423729 1
pavlovian_learning 12 one 53 CSminus 26 0.333884 1 25.423729 2
pavlovian_learning 12 one 54 CSminus 27 0.314834 1 25.423729 3
pavlovian_learning 12 one 55 CSplus 28 0.129613 1 86.440678 1
pavlovian_learning 12 one 56 CSplus 29 0.255590 1 86.440678 2
pavlovian_learning 12 one 57 CSplus 30 0.314026 1 86.440678 3
pavlovian_learning 12 one 58 CSminus 28 0.449750 1 25.423729 1
pavlovian_learning 12 one 59 CSminus 29 0.310356 1 25.423729 2
pavlovian_learning 12 one 60 CSminus 30 0.693459 1 25.423729 3
pavlovian_learning 12 one 61 CSplus 31 0.269596 1 86.440678 1
pavlovian_learning 12 one 62 CSplus 32 0.341911 1 86.440678 2
pavlovian_learning 12 one 63 CSplus 33 0.298297 1 86.440678 3
pavlovian_learning 12 one 64 CSminus 31 0.803899 1 25.423729 1
pavlovian_learning 12 one 65 CSminus 32 0.335702 1 25.423729 2
pavlovian_learning 12 one 66 CSminus 33 0.332899 1 25.423729 3
